기준_년분기_코드,행정동_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,시간대_건수~06_매출_건수
20252,중앙동,자동차수리,529564725,2672,43,237,0
20252,중앙동,스포츠클럽,469047519,2334,1106,760,52
20252,중앙동,당구장,189713186,4477,1090,998,160
20252,중앙동,한의원,255689056,6062,237,410,0
20252,중앙동,치과의원,1985155945,14327,1707,2548,0
20252,중앙동,일반의원,4596587486,112016,7671,21152,0
20252,중앙동,스포츠 강습,328846881,1903,404,386,0
20252,중앙동,예술학원,187353160,352,36,36,0
20252,중앙동,일반교습학원,1429844195,3409,32,73,36
20252,중앙동,커피-음료,531598836,101423,24566,34546,284
20252,중앙동,호프-간이주점,1760701318,49597,12159,13970,9310
20252,중앙동,분식전문점,205216969,27025,3824,6154,899
20252,중앙동,치킨전문점,347869536,11533,1662,2406,581
20252,중앙동,패스트푸드점,411726273,42484,9068,13395,0
20252,중앙동,제과점,1102394329,115796,22959,28312,0
20252,중앙동,양식음식점,46615141,1131,285,337,0
20252,중앙동,일식음식점,927937699,14576,1878,2696,0
20252,중앙동,중식음식점,645515459,7844,967,1839,0
20252,중앙동,한식음식점,6529494571,233788,32326,55923,11003
20252,은천동,조명용품,1648059,53,0,5,0
20252,은천동,철물점,920347271,3710,27,566,0
20252,은천동,가전제품,2694445695,911,58,301,0
20252,은천동,가구,415255485,1591,0,564,0
20252,은천동,애완동물,4425858,349,15,59,0
20252,은천동,화초,40422701,1774,204,251,0
20252,은천동,섬유제품,7032162,136,7,7,0
20252,은천동,자전거 및 기타운송장비,2339399,20,0,10,0
20252,은천동,운동/경기용품,59242275,653,15,28,0
20252,은천동,화장품,290114000,4834,517,982,0
20252,은천동,서적,13198456,23,0,0,0
20252,은천동,의료기기,1311765983,4476,0,368,0
20252,은천동,의약품,1971825302,138767,11130,24174,0
20252,은천동,시계및귀금속,3675344,86,0,15,0
20252,은천동,안경,26645200,158,2,2,0
20252,은천동,신발,538709068,2066,0,193,0
20252,은천동,일반의류,183684143,2769,42,57,0
20252,은천동,반찬가게,257408970,17045,444,2005,0
20252,은천동,청과상,64486008,1148,17,228,0
20252,은천동,수산물판매,112380665,7745,93,187,0
20252,은천동,육류판매,2825043927,90611,3380,13256,0
20252,은천동,핸드폰,56892950,8528,609,0,0
20252,은천동,편의점,2629063266,340865,74484,110814,33518
20252,은천동,슈퍼마켓,1564921481,167730,26516,46637,6755
20252,은천동,노래방,409965295,34031,13869,14621,1878
20252,은천동,가전제품수리,5912412,7,0,0,0
20252,은천동,세탁소,19252945,1023,211,263,0
20252,은천동,피부관리실,6631145,56,25,25,0
20252,은천동,네일숍,12238287,65,0,12,0
20252,은천동,미용실,622485996,14563,2641,3982,0
20252,은천동,자동차미용,47207045,855,42,68,0
20252,은천동,자동차수리,2271078597,18803,512,2850,0
20252,은천동,스포츠클럽,2983694,19,0,6,0
20252,은천동,PC방,12484187,3308,925,1072,291
20252,은천동,골프연습장,30921946,1413,0,0,0
20252,은천동,당구장,23839751,1426,28,30,77
20252,은천동,한의원,934937094,48237,1942,10102,0
20252,은천동,치과의원,1794447228,17451,1404,3073,0
20252,은천동,일반의원,1201537094,62789,2314,9751,0
20252,은천동,스포츠 강습,133375507,300,33,120,0
20252,은천동,예술학원,705603677,3536,162,642,0
20252,은천동,일반교습학원,802313661,2413,0,185,26
20252,은천동,커피-음료,657767301,100764,21066,28473,126
20252,은천동,호프-간이주점,832382098,14563,1428,3174,3094
20252,은천동,분식전문점,521385582,56433,5990,12734,2955
20252,은천동,치킨전문점,189955817,6758,620,1166,379
20252,은천동,패스트푸드점,39592953,2338,292,639,45
20252,은천동,제과점,217929201,22490,2818,4853,42
20252,은천동,일식음식점,138264585,4355,346,774,0
20252,은천동,중식음식점,200033756,7179,486,1082,8
20252,은천동,한식음식점,9164845128,244399,21397,43907,4136
20252,청룡동,조명용품,433116809,13823,372,1671,0
20252,청룡동,인테리어,253042131,14631,1066,1704,0
20252,청룡동,철물점,33141161,681,77,176,0
20252,청룡동,가전제품,2278816908,4700,339,611,0
20252,청룡동,가구,12006420,160,0,0,0
20252,청룡동,애완동물,29049358,1971,462,669,108
20252,청룡동,화초,6141961,224,42,80,0
20252,청룡동,섬유제품,19478527,422,5,58,0
20252,청룡동,운동/경기용품,60308626,963,107,110,0
20252,청룡동,화장품,346524293,8312,285,682,0
20252,청룡동,문구,52772656,6284,1571,1186,0
20252,청룡동,서적,21469951,852,14,82,0
20252,청룡동,의료기기,589151832,2413,33,202,0
20252,청룡동,의약품,3804347836,208882,25216,42029,38
20252,청룡동,시계및귀금속,44602437,437,40,153,0
20252,청룡동,안경,788744380,7819,1802,1965,0
20252,청룡동,신발,40494367,1161,44,89,0
20252,청룡동,일반의류,6832168385,120696,7399,17044,0
20252,청룡동,반찬가게,27302054,1950,90,534,0
20252,청룡동,청과상,640408946,49412,3548,6827,965
20252,청룡동,수산물판매,207161471,13027,212,694,0
20252,청룡동,육류판매,5495086693,243880,16873,35131,0
20252,청룡동,핸드폰,18762510,894,0,447,0
20252,청룡동,편의점,6715718492,690891,233372,216969,65728
20252,청룡동,슈퍼마켓,3448012205,284856,39707,58441,6443
20252,청룡동,노래방,321278675,9772,3427,3069,2453
20252,청룡동,여관,747105395,25780,8446,8587,3905
20252,청룡동,부동산중개업,592798532,1769,0,1092,0
20252,청룡동,가전제품수리,21398940,216,0,48,0
20252,청룡동,세탁소,482722316,34601,12566,12397,1458
20252,청룡동,피부관리실,143882424,1171,376,381,9
20252,청룡동,네일숍,6274298,189,18,78,0
20252,청룡동,미용실,1201659372,29055,5824,8735,0
20252,청룡동,자동차수리,201723913,2807,82,416,0
20252,청룡동,스포츠클럽,1655963398,20016,8472,7784,711
20252,청룡동,PC방,470937947,81354,38073,23868,14444
20252,청룡동,골프연습장,356802497,12066,637,1869,718
20252,청룡동,당구장,84943930,4049,397,338,234
20252,청룡동,한의원,462964767,18029,510,1400,0
20252,청룡동,치과의원,2565587071,19183,1989,2704,0
20252,청룡동,일반의원,7543467740,151297,18825,33200,0
20252,청룡동,스포츠 강습,415810585,1289,169,293,13
20252,청룡동,예술학원,135533746,649,117,226,0
20252,청룡동,일반교습학원,734686107,1872,18,45,0
20252,청룡동,커피-음료,1171133968,180679,54163,58709,991
20252,청룡동,호프-간이주점,2711467944,62365,13699,16999,8172
20252,청룡동,분식전문점,817292473,76920,12982,21026,2494
20252,청룡동,치킨전문점,252730214,9494,1474,2395,528
20252,청룡동,패스트푸드점,449685660,37162,9574,12299,121
20252,청룡동,제과점,766103895,71200,17500,21003,54
20252,청룡동,양식음식점,1491465633,68514,14035,24172,1259
20252,청룡동,일식음식점,269497339,6910,1844,2717,338
20252,청룡동,중식음식점,201708675,4875,484,937,7
20252,청룡동,한식음식점,8599610447,283679,41674,67214,10982
20252,낙성대동,인테리어,5827432,66,0,0,0
20252,낙성대동,철물점,26779945,1690,120,404,0
20252,낙성대동,가전제품,2451429,37,0,0,0
20252,낙성대동,화초,181412545,866,0,9,0
20252,낙성대동,화장품,5047550,138,4,7,0
20252,낙성대동,문구,112160,23,0,11,0
20252,낙성대동,의약품,1749620253,153259,28290,36945,156
20252,낙성대동,시계및귀금속,177836548,108,14,14,0
20252,낙성대동,안경,466972830,7462,3402,2086,0
20252,낙성대동,신발,65567451,296,12,0,0
20252,낙성대동,일반의류,68114613,1338,319,229,28
20252,낙성대동,육류판매,103872556,3959,476,548,0
20252,낙성대동,편의점,1682834579,305763,100813,96921,32931
20252,낙성대동,슈퍼마켓,1629315615,184073,45178,59346,23747
20252,낙성대동,노래방,226388671,19481,10352,5415,2838
20252,낙성대동,여관,331394945,5924,1362,1691,1968
20252,낙성대동,부동산중개업,252000000,42283,7437,18458,0
20252,낙성대동,세탁소,81115552,7506,2399,2170,891
20252,낙성대동,피부관리실,48962139,1025,417,417,9
20252,낙성대동,네일숍,38873683,1225,420,474,0
20252,낙성대동,미용실,869243493,15716,3596,4848,0
20252,낙성대동,자동차수리,609537041,2880,66,345,0
20252,낙성대동,스포츠클럽,502892756,2538,708,1095,0
20252,낙성대동,PC방,60358246,11394,6835,2597,1356
20252,낙성대동,골프연습장,280555587,8183,308,1907,721
20252,낙성대동,당구장,24121643,1578,377,166,321
20252,낙성대동,한의원,206278892,3306,318,296,0
20252,낙성대동,치과의원,2549311439,15104,2721,3140,0
20252,낙성대동,일반의원,6075282500,93988,18769,28468,26
20252,낙성대동,스포츠 강습,65383018,175,47,65,0
20252,낙성대동,예술학원,49552681,263,0,178,17
20252,낙성대동,일반교습학원,246589044,4693,558,1328,0
20252,낙성대동,커피-음료,879815345,102885,38741,29843,1738
20252,낙성대동,호프-간이주점,3564214671,85772,31799,25153,14937
20252,낙성대동,분식전문점,622385988,53123,14786,16140,2140
20252,낙성대동,치킨전문점,205529091,7409,2063,2271,104
20252,낙성대동,패스트푸드점,252896174,9861,2749,2712,0
20252,낙성대동,제과점,1709228892,103566,20364,28999,0
20252,낙성대동,양식음식점,2835114969,69673,24051,19864,2831
20252,낙성대동,일식음식점,2236997049,62259,21984,17461,3486
20252,낙성대동,중식음식점,1033319139,32230,10434,7018,1337
20252,낙성대동,한식음식점,15797770139,343013,87660,86369,24434
20252,행운동,가구,133301316,278,12,0,0
20252,행운동,애완동물,641752,25,0,7,0
20252,행운동,화초,31010641,1194,336,285,0
20252,행운동,섬유제품,41898951,338,0,0,0
20252,행운동,운동/경기용품,3326487,29,0,0,0
20252,행운동,화장품,97414889,2602,29,81,14
20252,행운동,문구,82698287,3682,637,699,0
20252,행운동,서적,79890192,3005,264,198,5
20252,행운동,의료기기,160290907,3341,34,235,0
20252,행운동,의약품,3467580585,187048,24424,33499,0
20252,행운동,시계및귀금속,64450463,867,229,287,0
20252,행운동,안경,686899776,5645,1516,1366,0
20252,행운동,신발,9378659,235,0,11,0
20252,행운동,일반의류,1977698623,19802,1015,975,143
20252,행운동,반찬가게,186969292,14392,2127,1485,0
20252,행운동,청과상,1414454304,165640,2876,9340,0
20252,행운동,수산물판매,229847698,13547,47,464,0
20252,행운동,육류판매,913072784,35943,953,3844,0
20252,행운동,미곡판매,141158172,6679,0,49,0
20252,행운동,컴퓨터및주변장치판매,9679325,266,30,15,0
20252,행운동,편의점,1121224767,185735,51159,65212,21491
20252,행운동,슈퍼마켓,1955817090,194251,37782,54943,15421
20252,행운동,노래방,161894912,14054,6394,5342,1961
20252,행운동,여관,111269613,2765,513,443,730
20252,행운동,가전제품수리,9927418,310,0,14,0
20252,행운동,세탁소,243744675,13290,3834,3545,311
20252,행운동,피부관리실,101491201,572,144,329,0
20252,행운동,네일숍,56001673,315,52,100,0
20252,행운동,미용실,892009750,22932,3859,6105,0
20252,행운동,자동차수리,182174041,239,0,22,0
20252,행운동,스포츠클럽,69073308,152,27,68,0
20252,행운동,PC방,400687321,64555,29641,24569,8388
20252,행운동,당구장,25363217,1782,36,99,36
20252,행운동,한의원,636294366,40515,450,1424,0
20252,행운동,치과의원,2986863998,17020,2528,3288,0
20252,행운동,일반의원,6765724436,134177,16992,25669,0
20252,행운동,스포츠 강습,381305273,1333,559,396,0
20252,행운동,예술학원,47995322,304,2,29,0
20252,행운동,일반교습학원,367631200,1205,0,106,18
20252,행운동,커피-음료,1942373671,163955,35845,49663,609
20252,행운동,호프-간이주점,1488981897,39411,6875,11050,7688
20252,행운동,분식전문점,392470484,40540,7630,10867,1230
20252,행운동,치킨전문점,127863223,7812,833,1224,353
20252,행운동,패스트푸드점,868256527,79056,18588,21120,73
20252,행운동,제과점,197133652,24045,2762,4647,6
20252,행운동,양식음식점,10776152,429,44,106,6
20252,행운동,일식음식점,67465815,2709,576,576,0
20252,행운동,중식음식점,222774102,6171,509,1294,0
20252,행운동,한식음식점,6840046186,205545,27866,44670,5141
20252,성현동,철물점,9592712,808,0,106,0
20252,성현동,화초,102932065,3929,353,905,0
20252,성현동,섬유제품,2102563,20,0,0,0
20252,성현동,서적,197493807,7545,33,459,0
20252,성현동,의약품,710578419,58008,3304,6720,0
20252,성현동,일반의류,14968195,94,0,7,0
20252,성현동,반찬가게,2748714858,4900,0,816,0
20252,성현동,수산물판매,473206,12,0,0,0
20252,성현동,육류판매,91784397,3535,145,278,0
20252,성현동,컴퓨터및주변장치판매,60000000,503,0,101,0
20252,성현동,편의점,1177835767,176767,21267,49035,17417
20252,성현동,슈퍼마켓,1019381676,147563,21863,36931,14297
20252,성현동,세탁소,89324886,3678,106,429,0
20252,성현동,미용실,209340676,4961,121,541,0
20252,성현동,자동차미용,4826580,14,0,7,0
20252,성현동,자동차수리,417205114,1811,49,370,0
20252,성현동,스포츠클럽,11848363,54,0,5,0
20252,성현동,골프연습장,21821706,330,8,62,8
20252,성현동,당구장,1358148,124,31,0,0
20252,성현동,한의원,717738439,19475,852,1640,0
20252,성현동,치과의원,704710859,4155,208,469,0
20252,성현동,일반의원,478288733,38368,1659,3978,0
20252,성현동,스포츠 강습,100161290,436,0,0,0
20252,성현동,예술학원,105698059,546,8,25,17
20252,성현동,외국어학원,54987061,204,0,0,0
20252,성현동,일반교습학원,2147510275,5647,0,155,22
20252,성현동,커피-음료,60671523,9531,632,2415,0
20252,성현동,호프-간이주점,113170486,2150,361,658,268
20252,성현동,분식전문점,192355644,17022,1145,3328,294
20252,성현동,치킨전문점,25133672,1134,165,228,41
20252,성현동,제과점,67401513,7070,711,1282,0
20252,성현동,양식음식점,32821829,646,28,85,14
20252,성현동,중식음식점,42542049,2089,46,484,0
20252,성현동,한식음식점,651450355,60807,2548,10178,7
20252,청림동,화장품,712871,6,0,6,0
20252,청림동,문구,17214056,14,0,0,0
20252,청림동,의약품,407199492,31097,1504,5689,0
20252,청림동,반찬가게,3623081,158,0,25,0
20252,청림동,슈퍼마켓,445926100,41248,3423,8669,1578
20252,청림동,세탁소,314707581,10886,244,2226,0
20252,청림동,피부관리실,22731527,65,20,6,0
20252,청림동,네일숍,13589569,270,0,95,0
20252,청림동,미용실,184500546,5163,212,531,0
20252,청림동,스포츠클럽,270098917,408,6,162,0
20252,청림동,치과의원,158910672,1037,0,40,0
20252,청림동,일반의원,184165210,13854,347,2713,0
20252,청림동,스포츠 강습,30297521,69,6,33,0
20252,청림동,예술학원,358347060,2576,51,199,7
20252,청림동,일반교습학원,428767882,1879,0,273,4
20252,청림동,커피-음료,44693570,6937,632,1834,0
20252,청림동,호프-간이주점,331132616,11611,1232,2512,622
20252,청림동,분식전문점,4234807,475,31,192,31
20252,청림동,치킨전문점,3841831,71,13,33,0
20252,청림동,패스트푸드점,19219718,823,21,173,10
20252,청림동,중식음식점,107393337,5245,265,595,0
20252,청림동,한식음식점,352262457,11739,434,1913,70
20252,보라매동,조명용품,77564837,2784,50,328,0
20252,보라매동,인테리어,296609,18,0,0,0
20252,보라매동,철물점,55896508,3276,137,313,0
20252,보라매동,가구,23076684,48,0,0,0
20252,보라매동,애완동물,2297210,40,5,0,0
20252,보라매동,화초,53927772,1910,340,292,0
20252,보라매동,섬유제품,177983,9,0,0,0
20252,보라매동,화장품,273902885,17774,4508,5047,2239
20252,보라매동,서적,8669491,42,0,10,0
20252,보라매동,의약품,1242989794,94611,9624,16975,0
20252,보라매동,시계및귀금속,213783221,1051,13,0,0
20252,보라매동,가방,22788478,1457,49,286,0
20252,보라매동,신발,2769231,77,0,0,0
20252,보라매동,일반의류,38961114,668,53,60,0
20252,보라매동,반찬가게,172555344,12848,863,2413,0
20252,보라매동,청과상,492173977,21633,782,2419,0
20252,보라매동,수산물판매,117241515,5489,71,268,0
20252,보라매동,육류판매,502385754,18898,1209,2083,0
20252,보라매동,편의점,736657677,121806,26599,37731,9982
